cd,zip,city,state,res_ratio,bus_ratio,oth_ratio,tot_ratio
3916,44136,STRONGSVILLE,OH,0.037035144,0.05549107,0.022314529,0.037956094
3916,44312,AKRON,OH,0.016213584,0.016812072,0.008983771,0.016054395
3916,44281,WADSWORTH,OH,0.042842457,0.031040551,0.032360896,0.04169653
3916,44203,BARBERTON,OH,0.017133376,0.01535178,0.015455951,0.016957725
3916,44647,MASSILLON,OH,0.002588042,0.000636537,0,0.002374622
3916,44645,MARSHALLVILLE,OH,0.003008861,0.000861197,0.001062597,0.002799242
3916,44306,AKRON,OH,0.000498972,0.000149773,0.000193199,0.000465188
3916,44254,LODI,OH,0.000309603,7.48867E-05,0,0.000283981
3916,44278,TALLMADGE,OH,0.000462902,0,0,0.000416506
3916,44659,MOUNT EATON,OH,0.000003006,0,9.65997E-05,5.40916E-06
3916,44240,KENT,OH,0.009140806,0.006927023,0.011785162,0.009054938
3916,44256,MEDINA,OH,0.053705619,0.073463886,0.086553323,0.056052447
3916,44266,RAVENNA,OH,0.006763175,0.003032913,0.000772798,0.006326016
3916,44273,SEVILLE,OH,0.007971529,0.00722657,0.005602782,0.007851399
3916,44215,CHIPPEWA LAKE,OH,0.001003956,0,0,0.00090333
3916,44217,CRESTON,OH,0.005278282,0.00322013,0.002221793,0.005044044
3916,44320,AKRON,OH,0.002530930,0.001947055,0.000965997,0.002444941
3916,44614,CANAL FULTON,OH,0.016598334,0.012580971,0.007051777,0.016040872
3916,44667,ORRVILLE,OH,0.017464020,0.015202007,0.010336167,0.017101067
3916,44201,ATWATER,OH,0.004283344,7.48867E-05,0.000579598,0.003875665
3916,44710,CANTON,OH,0.003102043,0.00044932,0.000386399,0.002834401
3916,44630,GREENTOWN,OH,0.000072141,0,0.000482998,7.84329E-05
3916,44287,WEST SALEM,OH,0.005482680,0.002059385,0.001448995,0.005122477
3916,44676,SHREVE,OH,0.004770293,0.001123301,0.001255796,0.004408468
3916,44250,LAKEMORE,OH,0.001824554,0,0.00318779,0.001730932
3916,44274,SHARON CENTER,OH,0.000781522,0.006739806,0.000193199,0.001195425
3916,44611,BIG PRAIRIE,OH,0.000081158,0,0,7.30237E-05
3916,44145,WESTLAKE,OH,0.049368169,0.082899614,0.075830757,0.052531082
3916,44319,AKRON,OH,0.018470981,0.017261392,0.010625966,0.018163968
3916,44735,CANTON,OH,0.002551971,0.012543528,0.000193199,0.003207633
3916,44606,APPLE CREEK,OH,0.007400416,0.004268544,0.001642195,0.007012979
3916,44685,UNIONTOWN,OH,0.036830746,0.028756506,0.028400309,0.0360115
3916,44708,CANTON,OH,0.017890851,0.00790055,0.016518547,0.017130818
3916,44709,CANTON,OH,0.002597059,3.74434E-05,0.002704791,0.002415191
3916,44706,CANTON,OH,0.001247430,0.004305987,0.000965997,0.001460474
3916,44638,LAKEVILLE,OH,0.000108211,0,0,9.73649E-05
3916,44627,FREDERICKSBURG,OH,0.003020885,0.001572621,0,0.002831697
3916,44632,HARTVILLE,OH,0.001647209,0.001198188,0.000386399,0.001579475
3916,44601,ALLIANCE,OH,0.000027053,0,0,2.43412E-05
3916,44133,NORTH ROYALTON,OH,0.047772060,0.043808739,0.084814529,0.048522893
3916,44134,CLEVELAND,OH,0.019342680,0.009023851,0.005989181,0.018223469
3916,44149,STRONGSVILLE,OH,0.024987676,0.013030292,0.005989181,0.023592063
3916,44272,ROOTSTOWN,OH,0.006820286,0.004755308,0.00299459,0.006564019
3916,44216,CLINTON,OH,0.011761912,0.002246602,0.001448995,0.01078587
3916,44618,DALTON,OH,0.006958555,0.002770809,0.003380989,0.006555905
3916,44666,NORTH LAWRENCE,OH,0.002567001,0.000524207,0.000289799,0.00235569
3916,44214,BURBANK,OH,0.002341561,0.000636537,0.000482998,0.00216637
3916,44624,DUNDEE,OH,0.000538048,0.000748867,0,0.000538212
3916,44265,RANDOLPH,OH,0.000003006,0,9.65997E-05,5.40916E-06
3916,44333,AKRON,OH,0.000105205,0.003032913,0.000772798,0.000335368
3916,44070,NORTH OLMSTED,OH,0.046362314,0.054629872,0.049362442,0.047043487
3916,44130,CLEVELAND,OH,0.070433204,0.084247576,0.111765842,0.072588257
3916,44138,OLMSTED FALLS,OH,0.032763824,0.008274984,0.01874034,0.030602337
3916,44233,HINCKLEY,OH,0.010183838,0.014939903,0.003863988,0.010350433
3916,44260,MOGADORE,OH,0.016460064,0.007750777,0.005216383,0.015516183
3916,44270,RITTMAN,OH,0.011220858,0.006739806,0.006761978,0.010772347
3916,44251,WESTFIELD CENTER,OH,0.001289512,0.001010971,9.65997E-05,0.001235994
3916,44212,BRUNSWICK,OH,0.031203785,0.022728124,0.026661515,0.030464404
3916,44662,NAVARRE,OH,0.000450878,7.48867E-05,0,0.000411096
3916,44232,GREEN,OH,0.001169278,0.005990939,0.000193199,0.001490224
3916,44636,KIDRON,OH,0.000003006,0,9.65997E-05,5.40916E-06
4001,74003,BARTLESVILLE,OK,0.016067237,0.019424643,0.012951637,0.016252228
4001,74033,GLENPOOL,OK,0.012039070,0.005282949,0.001901629,0.010971343
4001,74116,TULSA,OK,0.005025113,0.018594136,0.015058848,0.006731821
4001,74137,TULSA,OK,0.030852326,0.020324359,0.036285142,0.030088407
4001,74172,TULSA,OK,0.000002524,0.000853577,0.000102791,8.71433E-05
4001,74005,BARTLESVILLE,OK,0.002965599,0.006667128,0.000102791,0.003193802
4001,74155,TULSA,OK,0.000259963,0.001753293,0.000102791,0.000394323
4001,74015,CATOOSA,OK,0.013109210,0.014210903,0.005550702,0.012892853
4001,74108,TULSA,OK,0.007584362,0.003206681,0.003135118,0.006982358
4001,74110,TULSA,OK,0.016175765,0.013011281,0.00734954,0.015502795
4001,74083,WANN,OK,0.000393731,2.30696E-05,5.13954E-05,0.000344216
4001,74051,OCHELATA,OK,0.002019131,0.000692089,0.000359768,0.001823474
4001,74048,NOWATA,OK,0.000020191,0,0,1.74287E-05
4001,74036,INOLA,OK,0.000047954,0,0,4.13931E-05
4001,74446,OKAY,OK,0.000015143,0,5.13954E-05,1.52501E-05
4001,74029,DEWEY,OK,0.006968527,0.006597919,0.001182094,0.006688249
4001,74063,SAND SPRINGS,OK,0.031882083,0.025838005,0.007914889,0.030295372
4001,74070,SKIATOOK,OK,0.007347114,0.007889819,0.000925117,0.007126144
4001,74119,TULSA,OK,0.008371823,0.019147807,0.014133731,0.009633693
4001,74454,PORTER,OK,0.003412332,0.000830507,0.000102791,0.00302823
4001,74153,TULSA,OK,0.001229146,0.008005168,0.000102791,0.001821295
4001,74082,VERA,OK,0.000000000,0,5.13954E-05,2.17858E-06
4001,74008,BIXBY,OK,0.034176321,0.028214179,0.016138151,0.032848671
4001,74011,BROKEN ARROW,OK,0.033830544,0.008743396,0.006835586,0.030317158
4001,74021,COLLINSVILLE,OK,0.020940915,0.008328143,0.002775351,0.018979813
4001,74066,SAPULPA,OK,0.002407814,0.000207627,0.00066814,0.002126297
4001,74134,TULSA,OK,0.023530451,0.006274944,0.033766768,0.022334831
4001,74127,TULSA,OK,0.013538275,0.008235864,0.009919309,0.012884139
4001,74157,TULSA,OK,0.001794503,0.004060258,0.000102791,0.00193676
4001,74169,TULSA,OK,0.002655158,0.007082382,0.000102791,0.002965051
4001,74013,BROKEN ARROW,OK,0.004386563,0.017532932,0.000102791,0.005446457
4001,74147,TULSA,OK,0.002173090,0.012757515,0.000102791,0.003084873
4001,74171,TULSA,OK,0.000000000,0,5.13954E-05,2.17858E-06
4001,74192,TULSA,OK,0.000000000,0,5.13954E-05,2.17858E-06
4001,74106,TULSA,OK,0.021503748,0.013403465,0.022511178,0.020781501
4001,74107,TULSA,OK,0.023220010,0.021385563,0.014287917,0.022668154
4001,74022,COPAN,OK,0.001650640,0.000276836,0.000154186,0.001457472
4001,74055,OWASSO,OK,0.049713536,0.043901539,0.026108855,0.048164108
4001,74103,TULSA,OK,0.002481008,0.028583293,0.006424423,0.005113134
4001,74120,TULSA,OK,0.008593927,0.02157012,0.024464203,0.010492055
4001,74117,TULSA,OK,0.000118624,0.00196092,0,0.000287573
4001,74150,TULSA,OK,0.001017137,0.000922786,0.000102791,0.000969469
4001,74429,COWETA,OK,0.018379142,0.007774471,0.005756283,0.016842624
4001,74467,WAGONER,OK,0.020759193,0.01372644,0.005190934,0.019435137
4001,74148,TULSA,OK,0.002165518,0.003322029,0.000102791,0.002187297
4001,74156,TULSA,OK,0.000242296,4.61393E-05,0.000102791,0.000217858
4001,74141,TULSA,OK,0.000000000,0,5.13954E-05,2.17858E-06
4001,74403,MUSKOGEE,OK,0.000005048,0,0,4.35717E-06
4001,74182,TULSA,OK,0.000000000,0,5.13954E-05,2.17858E-06
4001,74006,BARTLESVILLE,OK,0.032868933,0.026345537,0.023127923,0.031839987
4001,74012,BROKEN ARROW,OK,0.065833775,0.06210349,0.02873002,0.063908726
4001,74105,TULSA,OK,0.037482648,0.027106836,0.074985866,0.03809252
4001,74112,TULSA,OK,0.026455667,0.024592244,0.023898854,0.026171315
4001,74061,RAMONA,OK,0.002407814,0.00062288,5.13954E-05,0.002139368
4001,74047,MOUNDS,OK,0.003987784,0.000945856,0.000308372,0.003544554
4001,74126,TULSA,OK,0.011047172,0.006090387,0.000256977,0.010121696
4001,74129,TULSA,OK,0.020037354,0.014902992,0.043634682,0.02055275
4001,74145,TULSA,OK,0.021433078,0.046208503,0.058076785,0.025326025
4001,74170,TULSA,OK,0.003515812,0.014326251,0.000102791,0.004392023
4001,74436,HASKELL,OK,0.000302870,6.92089E-05,0,0.000267966
4001,74434,FORT GIBSON,OK,0.000378587,0,0,0.000326787
4001,74159,TULSA,OK,0.001635496,0.00913558,0.000102791,0.002278798
4001,73054,LUTHER,OK,0.000045430,0,0,3.92145E-05
4001,74114,TULSA,OK,0.019994447,0.01308049,0.014390708,0.019103992
4001,74073,SPERRY,OK,0.002983266,0.00066902,0.000205582,0.002646978
4001,74037,JENKS,OK,0.024547588,0.026114841,0.006938377,0.023949161
4001,74041,KIEFER,OK,0.004386563,0.003114402,0.000565349,0.00410445
4001,74133,TULSA,OK,0.057275182,0.055874686,0.095646811,0.058769449
4001,74135,TULSA,OK,0.028224931,0.046277712,0.086549828,0.032402062
4001,74132,TULSA,OK,0.008831175,0.00848963,0.008788611,0.008797117
4001,74158,TULSA,OK,0.003626865,0.004383233,0.000102791,0.003548911
4001,74131,TULSA,OK,0.000040383,4.61393E-05,0,3.92145E-05
4001,74149,TULSA,OK,0.000507307,0.000299905,0.000102791,0.000470574
4001,74337,CHOUTEAU,OK,0.000037859,0,0,3.26787E-05
4001,74352,LOCUST GROVE,OK,0.000022715,2.30696E-05,0,2.17858E-05
4001,74187,TULSA,OK,0.000000000,0,5.13954E-05,2.17858E-06
4001,74193,TULSA,OK,0.000000000,2.30696E-05,0,2.17858E-06
4001,74014,BROKEN ARROW,OK,0.045965523,0.015479733,0.003392095,0.041281965
4001,74104,TULSA,OK,0.016334772,0.020670404,0.016240942,0.01674023
4001,74136,TULSA,OK,0.040993413,0.038341754,0.139538469,0.044920199
4001,74128,TULSA,OK,0.013005729,0.00978153,0.014853266,0.012779567
4001,74115,TULSA,OK,0.025612680,0.03008282,0.010176286,0.025380489
4001,74130,TULSA,OK,0.002905025,0.000761298,0.000102791,0.002583799
4001,74458,REDBIRD,OK,0.000186770,9.22786E-05,5.13954E-05,0.000172108
4001,74146,TULSA,OK,0.015880467,0.046531479,0.065374929,0.020873002
4001,74080,TALALA,OK,0.000318013,2.30696E-05,0,0.00027668
4001,74101,TULSA,OK,0.004457232,0.010081436,0.000102791,0.004803775
4001,74152,TULSA,OK,0.001352818,0.006644058,0.000102791,0.001799509
4001,74043,LEONARD,OK,0.000005048,0,5.13954E-05,6.53575E-06
4001,74186,TULSA,OK,0.000000000,0,5.13954E-05,2.17858E-06
4002,74055,OWASSO,OK,0.003066293,0.000133076,0,0.002808183
4002,74462,STIGLER,OK,0.011462826,0.012076652,0.016082868,0.011584921
4002,74354,MIAMI,OK,0.021566263,0.031605563,0.025214665,0.022332518
4002,74361,PRYOR,OK,0.019992232,0.030174995,0.031756849,0.020907435
4002,74367,STRANG,OK,0.001226517,9.9807E-05,0.000681477,0.0011382
4002,74423,BRAGGS,OK,0.001497373,0.000133076,0.000136295,0.001378435
4002,74426,CHECOTAH,OK,0.019028905,0.014804711,0.00545182,0.018500421
4002,74338,COLCORD,OK,0.005450336,0.00439151,0.002044432,0.005317821
4002,74333,BLUEJACKET,OK,0.001849997,0.00033269,0.000136295,0.001714298
4002,74339,COMMERCE,OK,0.002877205,0.004258434,0.001226659,0.002945793
4002,74730,CALERA,OK,0.009541283,0.003825937,0.004906638,0.009061288
4002,74727,BOSWELL,OK,0.003434248,0.001097877,0.000817773,0.003225679
4002,74547,HARTSHORNE,OK,0.004338805,0.005555925,0.002317023,0.004389535
4002,74536,CLAYTON,OK,0.001382387,0.000632111,0.000408886,0.001313129
4002,74571,TALIHINA,OK,0.003853309,0.00269479,0.000817773,0.003720143
4002,74563,RED OAK,OK,0.001775895,0.000731918,0.000136295,0.001674647
4002,74833,CASTLE,OK,0.001213741,0.000864994,0.000136295,0.001170854
4002,74957,SMITHVILLE,OK,0.001456489,0.000432497,0.000681477,0.001371438
4002,74963,WATSON,OK,0.000633701,0.000133076,0.000136295,0.000590092
4002,74902,POCOLA,OK,0.005056829,0.0047242,0.007359956,0.005072922
4002,74936,GANS,OK,0.001024653,0.000365959,0.000136295,0.000963272
4002,74937,HEAVENER,OK,0.006063595,0.005256504,0.003543683,0.00596389
4002,74349,KETCHUM,OK,0.000091989,0.000499035,0.000136295,0.000121284
4002,74755,RUFE,OK,0.000350068,3.3269E-05,0.000136295,0.000324201
4002,74468,WAINWRIGHT,OK,0.000000000,0,0.000136295,2.33238E-06
4002,73450,MILBURN,OK,0.001433492,0.000266152,0.000136295,0.001329455
4002,73447,MANNSVILLE,OK,0.000991435,0.000365959,0.000136295,0.000932951
4002,73439,KINGSTON,OK,0.011462826,0.005356311,0.002180728,0.010875878
4002,73460,TISHOMINGO,OK,0.006199023,0.01044647,0.005588115,0.006486343
4002,74016,CHELSEA,OK,0.007606963,0.005855346,0.007087365,0.007475271
4002,74036,INOLA,OK,0.007801161,0.003227094,0.005588115,0.007442618
4002,74072,S COFFEYVILLE,OK,0.001456489,0.000232883,0.000408886,0.001352779
4002,74464,TAHLEQUAH,OK,0.039565404,0.053529842,0.102357912,0.04161895
4002,74457,PROCTOR,OK,0.001195854,0,0.000136295,0.001093885
4002,74352,LOCUST GROVE,OK,0.010351295,0.001896334,0.00149925,0.009607064
4002,74366,SPAVINAW,OK,0.002401930,0.000232883,0.000136295,0.002211094
4002,74369,WELCH,OK,0.002639567,0.001197684,0.001090364,0.002511971
4002,74442,INDIANOLA,OK,0.001185633,0.000365959,0.000136295,0.001110212
4002,74330,ADAIR,OK,0.004050062,0.002162486,0.001771841,0.003878744
4002,74728,BROKEN BOW,OK,0.022274065,0.022423315,0.004906638,0.021987326
4002,74525,ATOKA,OK,0.020574828,0.027347129,0.03898051,0.021364581
4002,74523,ANTLERS,OK,0.010852123,0.011710693,0.00695107,0.010845557
4002,74533,CANEY,OK,0.001604693,0.000632111,0.000136295,0.001511381
4002,74555,LANE,OK,0.001663464,0.000399228,0.000136295,0.001548699
4002,74562,RATTAN,OK,0.001157526,0.000166345,0.00149925,0.001093885
4002,74825,ALLEN,OK,0.000171201,0,0,0.000156269
4002,74759,SOPER,OK,0.001551033,0.000133076,0.000136295,0.001427415
4002,74748,KENEFIC,OK,0.000999101,0.000299421,0.000136295,0.000935284
4002,74954,ROLAND,OK,0.004926511,0.004923814,0.010631048,0.005023942
4002,74953,POTEAU,OK,0.016118482,0.030374609,0.021398392,0.017208284
4002,74948,MULDROW,OK,0.013887753,0.003659591,0.00967698,0.013098634
4002,74901,ARKOMA,OK,0.003889082,0.001796527,0.003952569,0.003743466
4002,74930,BOKOSHE,OK,0.002675341,6.6538E-05,0.000136295,0.002448997
4002,74939,HODGEN,OK,0.000766573,0.000299421,0.000136295,0.000723037
4002,74880,WELEETKA,OK,0.001655798,0.000698649,0.003679978,0.001623335
4002,74345,GROVE,OK,0.004548335,0.009282055,0.000136295,0.004804698
4002,74738,GRANT,OK,0.000431836,0.000465766,0.000136295,0.000429158
4002,74577,WHITESBORO,OK,0.000171201,0,0.000136295,0.000158602
4002,74430,CROWDER,OK,0.000030663,0,0.000136295,3.03209E-05
4002,74521,ALBION,OK,0.000125207,0,0.000136295,0.000116619
4002,74565,SAVANNA,OK,0.000007666,0,0.000136295,9.32951E-06
4002,74360,PICHER,OK,0.000022997,0.000199614,0.000136295,3.7318E-05
4002,74720,ACHILLE,OK,0.000010221,0,0.000136295,1.16619E-05
4002,73401,ARDMORE,OK,0.000017887,6.6538E-05,0,2.09914E-05
4002,74942,LEFLORE,OK,0.000000000,0,0.000136295,2.33238E-06
4002,74335,CARDIN,OK,0.000000000,0,0.000136295,2.33238E-06
4002,74063,SAND SPRINGS,OK,0.000025552,0,0,2.33238E-05
4002,73446,MADILL,OK,0.008853922,0.01383991,0.013765844,0.009287529
4002,74083,WANN,OK,0.000909667,0.000133076,0,0.000839656
4002,74048,NOWATA,OK,0.007555858,0.008849558,0.00422516,0.007589557
4002,74445,MORRIS,OK,0.003503240,0.002495176,0.00149925,0.003398275
4002,74359,OAKS,OK,0.000291298,3.3269E-05,0.000136295,0.000270556
4002,74441,HULBERT,OK,0.006710072,0.0023621,0.003271092,0.0063464
4002,74332,BIG CABIN,OK,0.002800548,0.000898263,0.001908137,0.002651914
4002,74346,JAY,OK,0.009183548,0.003293632,0.004497751,0.00869044
4002,74729,CADDO,OK,0.004106278,0.001563644,0.000817773,0.003871747
4002,74733,COLBERT,OK,0.002831211,0.001031339,0.000817773,0.002670573
4002,74740,HAWORTH,OK,0.002698338,0.001630182,0.000136295,0.00257961
4002,74471,WELLING,OK,0.001962428,0.000565573,0.000545182,0.001840246
4002,74465,TAHLEQUAH,OK,0.002833766,0.009082441,0.000272591,0.003228011
4002,74576,WARDVILLE,OK,0.000508494,3.3269E-05,0,0.000466476
4002,74572,TUPELO,OK,0.001088534,0.000632111,0.000136295,0.001040241
4002,74756,SAWYER,OK,0.001556144,0.000499035,0.000136295,0.001457736
4002,74741,HENDRIX,OK,0.001382387,0.000598842,0.000136295,0.001306132
4002,74964,WATTS,OK,0.004400131,0.001663451,0.000408886,0.004139971
4002,74940,HOWE,OK,0.002805658,0.000731918,0.001771841,0.002642584
4002,74552,KINTA,OK,0.001142194,0.000232883,0.001226659,0.001079891
4002,74569,STRINGTOWN,OK,0.000873894,0.000266152,0.000136295,0.000818665
4002,74827,ATWOOD,OK,0.000562154,3.3269E-05,0.000136295,0.000517788
4002,73455,RAVIA,OK,0.000005110,0,0.000136295,6.99713E-06
4002,74530,BROMIDE,OK,0.000015331,0,0.000136295,1.63266E-05
4002,74753,PLATTER,OK,0.000000000,0,0.000136295,2.33238E-06
4002,74721,ALBANY,OK,0.000000000,0,0.000136295,2.33238E-06
4002,74935,FANSHAWE,OK,0.000000000,0,0.000136295,2.33238E-06
4002,74027,DELAWARE,OK,0.001152415,0.00033269,0.000136295,0.001077559
4002,74450,OKTAHA,OK,0.002051861,0.000199614,0.000136295,0.001889226
4002,74301,VINITA,OK,0.015678980,0.019994677,0.012402889,0.015925476
4002,74364,ROSE,OK,0.003237495,0.000831725,0.000136295,0.003015765
4002,74363,QUAPAW,OK,0.003035630,0.001463837,0.000817773,0.002887484
4002,74370,WYANDOTTE,OK,0.005156483,0.003726129,0.002862205,0.005016945
4002,74347,KANSAS,OK,0.004090946,0.001729989,0.000954068,0.003871747
4002,74403,MUSKOGEE,OK,0.037171140,0.040188968,0.058334469,0.037744871
4002,74427,COOKSON,OK,0.002573131,0.001763258,0.000272591,0.002476985
4002,74432,EUFAULA,OK,0.024568675,0.02528445,0.005179229,0.02428705
4002,74436,HASKELL,OK,0.005938388,0.001929603,0.000954068,0.005572051
4002,74342,EUCHA,OK,0.004400131,0.001996141,0.001362955,0.004179621
4002,74726,BOKCHITO,OK,0.002711114,0.000565573,0.000136295,0.002516636
4002,74734,EAGLETOWN,OK,0.001152415,0.000432497,0.000136295,0.001084556
4002,74534,CENTRAHOMA,OK,0.000641366,0.000199614,0.000136295,0.000601753
4002,74578,WILBURTON,OK,0.007796051,0.010712622,0.007496252,0.007995391
4002,74528,BLANCO,OK,0.000071547,6.6538E-05,0,6.99713E-05
4002,74845,HANNA,OK,0.000587706,0.000266152,0.000136295,0.000557438
4002,74839,DUSTIN,OK,0.000756352,0.000232883,0.000408886,0.000713708
4002,74764,VALLIANT,OK,0.004024510,0.002927673,0.00149925,0.0039044
4002,74743,HUGO,OK,0.011227744,0.017998536,0.008177729,0.011650227
4002,74955,SALLISAW,OK,0.019800589,0.02428638,0.030666485,0.020301017
4002,74960,STILWELL,OK,0.021665917,0.016268547,0.00695107,0.021035716
4002,74932,CAMERON,OK,0.002654899,0.001097877,0.000408886,0.002507306
4002,74883,WETUMKA,OK,0.003194055,0.005489387,0.008314025,0.00344259
4002,73461,WAPANUCKA,OK,0.001001656,9.9807E-05,0.000136295,0.000923622
4002,74368,TWIN OAKS,OK,0.000079213,9.9807E-05,0.000136295,8.16332E-05
4002,74350,LANGLEY,OK,0.000028108,3.3269E-05,0.000136295,3.03209E-05
4002,74850,LAMAR,OK,0.000419060,0.000133076,0.000681477,0.000403501
4002,74949,MUSE,OK,0.000242748,3.3269E-05,0.000136295,0.000226241
4002,74702,DURANT,OK,0.002877205,0.011610886,0.000272591,0.003444922
4002,74472,WHITEFIELD,OK,0.000654143,0.00066538,0.000545182,0.000653066
4002,74529,BLOCKER,OK,0.000107320,3.3269E-05,0,0.000100292
4002,74463,TAFT,OK,0.000002555,0,0.000136295,4.66476E-06
4002,74752,PICKENS,OK,0.000000000,0,0.000136295,2.33238E-06
4002,74761,SWINK,OK,0.000000000,0,0.000136295,2.33238E-06
4002,74010,BRISTOW,OK,0.000007666,0,0,6.99713E-06
4002,74456,PRESTON,OK,0.000002555,0,0.000136295,4.66476E-06
4002,74750,MILLERTON,OK,0.000007666,0,0.000136295,9.32951E-06
4002,74737,GOLDEN,OK,0.000000000,0,0.000136295,2.33238E-06
4002,73432,COLEMAN,OK,0.001323617,0.000465766,0.000136295,0.001243157
4002,74451,PARK HILL,OK,0.008560069,0.003792668,0.00422516,0.008151661
4002,74365,SALINA,OK,0.005739079,0.00136403,0.001362955,0.005357472
4002,74421,BEGGS,OK,0.005031276,0.001663451,0.000681477,0.004720733
4002,74425,CANADIAN,OK,0.001962428,0.000565573,0.000136295,0.001833249
4002,74422,BOYNTON,OK,0.001448824,0.000299421,0.000136295,0.001345782
4002,74331,AFTON,OK,0.013629674,0.00741899,0.011857708,0.013163941
4002,74469,WARNER,OK,0.001760563,0.001663451,0.000954068,0.001739954
4002,74557,MOYERS,OK,0.000953106,0.000166345,0.000408886,0.000888636
4002,74859,OKEMAH,OK,0.009096670,0.010745891,0.004906638,0.009140589
4002,74956,SHADY POINT,OK,0.002074858,0.000931532,0.000408886,0.001966195
4002,74962,VIAN,OK,0.006763732,0.002594983,0.003543683,0.006416371
4002,74941,KEOTA,OK,0.002304830,0.000465766,0.005860706,0.00223675
4002,73440,LEBANON,OK,0.000081768,0,0.000136295,7.69685E-05
4002,74766,WRIGHT CITY,OK,0.001239294,0.001230953,0.000136295,0.001219834
4002,74549,HONOBIA,OK,0.000252969,0.000166345,0,0.000242567
4002,74559,PANOLA,OK,0.000000000,0,0.000136295,2.33238E-06
4002,74522,ALDERSON,OK,0.000005110,0,0.000136295,6.99713E-06
4002,71953,MENA,AR,0.000038329,0,0,3.49857E-05
4002,74951,PANAMA,OK,0.000000000,3.3269E-05,0.000136295,4.66476E-06
4002,74556,LEHIGH,OK,0.000002555,0,0.000136295,4.66476E-06
4002,74017,CLAREMORE,OK,0.033808438,0.037228026,0.054654491,0.034404905
4002,74018,CLAREMORE,OK,0.004428239,0.014804711,0.000272591,0.005084584
4002,74080,TALALA,OK,0.003199166,0.000798456,0.002044432,0.0030111
4002,74053,OOLOGAH,OK,0.004967395,0.002794597,0.003134796,0.004783707
4002,74455,PORUM,OK,0.005465668,0.000765187,0.000681477,0.005054263
4002,74402,MUSKOGEE,OK,0.003774096,0.016501431,0.000272591,0.004606446
4002,74428,COUNCIL HILL,OK,0.001540812,9.9807E-05,0.000136295,0.001415753
4002,74435,GORE,OK,0.004944398,0.003260363,0.002044432,0.00477671
4002,74723,BENNINGTON,OK,0.001924099,0.000532304,0.000136295,0.001795931
4002,74470,WEBBERS FALLS,OK,0.002552689,0.000432497,0.000408886,0.002367364
4002,74538,COALGATE,OK,0.007177681,0.008616674,0.005588115,0.007251363
4002,74570,STUART,OK,0.001783561,0.000465766,0.001635546,0.001688642
4002,74553,KIOWA,OK,0.001699238,0.000565573,0.000817773,0.001604676
4002,74574,TUSKAHOMA,OK,0.001372166,0.000632111,0.000136295,0.001299134
4002,74848,HOLDENVILLE,OK,0.008404199,0.014072793,0.011721412,0.008858371
4002,74965,WESTVILLE,OK,0.007645291,0.002594983,0.004770342,0.007242033
4002,74931,BUNCH,OK,0.002330383,0.000299421,0.000136295,0.002150452
4002,74535,CLARITA,OK,0.000033218,0,0.000136295,3.26533E-05
4002,74724,BETHEL,OK,0.000048550,3.3269E-05,0.000136295,4.89799E-05
4002,74871,STONEWALL,OK,0.000010221,0,0,9.32951E-06
4002,74454,PORTER,OK,0.000015331,6.6538E-05,0,1.8659E-05
4002,74438,HITCHITA,OK,0.000005110,0,0.000136295,6.99713E-06
4002,74459,RENTIESVILLE,OK,0.000002555,3.3269E-05,0,4.66476E-06
4002,74722,BATTIEST,OK,0.000000000,0,0.000136295,2.33238E-06
4002,74019,CLAREMORE,OK,0.021798790,0.009847628,0.010085866,0.020760495
4002,74042,LENAPAH,OK,0.000385842,9.9807E-05,0.000136295,0.000361519
4002,74047,MOUNDS,OK,0.003303931,0.000598842,0.000136295,0.00306008
4002,74452,PEGGS,OK,0.000597927,6.6538E-05,0.000136295,0.000552774
4002,74434,FORT GIBSON,OK,0.010338519,0.004291703,0.005315524,0.00982864
4002,74337,CHOUTEAU,OK,0.005182036,0.003293632,0.002044432,0.004995953
4002,74343,FAIRLAND,OK,0.003631002,0.00099807,0.002589614,0.003428595
4002,74501,MCALESTER,OK,0.035492344,0.051999468,0.053155241,0.036951862
4002,74560,PITTSBURG,OK,0.000577485,0.000166345,0.000136295,0.000541112
4002,74543,FINLEY,OK,0.000355179,6.6538E-05,0.000136295,0.000331198
4002,74829,BOLEY,OK,0.000963327,0.000432497,0.000136295,0.00091196
4002,74959,SPIRO,OK,0.008112901,0.006853417,0.003271092,0.007941747
4002,74966,WISTER,OK,0.003968295,0.001729989,0.001090364,0.003762125
4002,74558,NASHOBA,OK,0.000378176,0.000166345,0.000136295,0.000359186
4002,71937,COVE,AR,0.000007666,0,0,6.99713E-06
4002,74031,FOYIL,OK,0.001374721,0.000864994,0.000408886,0.001322458
4002,74546,HAILEYVILLE,OK,0.000002555,0,0.000136295,4.66476E-06
4002,73449,MEAD,OK,0.004533004,0.002195755,0.002317023,0.004331226
4002,74015,CATOOSA,OK,0.001758008,0.003227094,0.001908137,0.00186357
4002,74021,COLLINSVILLE,OK,0.002026309,0.000133076,0,0.001858905
4002,74447,OKMULGEE,OK,0.021116540,0.029110387,0.120757803,0.023382088
4002,74401,MUSKOGEE,OK,0.021561152,0.054062147,0.032574622,0.024028156
4002,74437,HENRYETTA,OK,0.012262618,0.013074722,0.009949571,0.012279969
4002,74344,GROVE,OK,0.025345469,0.029143656,0.047703421,0.025994351
4002,74701,DURANT,OK,0.029773708,0.047142192,0.034619054,0.03107427
